no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,lead_time,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,room_type_reserved_Room_Type 1,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
3,0,0,1,1,0,10,0,0,0,161.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,105,0,0,0,75.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,2,0,0,0,126.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,0,0,41,0,0,0,107.1,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,317,0,0,0,120.0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,2,3,1,0,7,0,0,0,141.95,2,1,0,0,1,0,0,0,0,0,0,1
2,0,1,5,1,0,166,0,0,0,72.25,0,0,1,0,0,0,0,0,0,0,1,0
1,0,2,1,1,0,1,0,0,0,60.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,17,0,0,0,121.75,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,2,2,0,239,0,0,0,112.2,0,0,1,0,0,0,0,0,0,0,1,0
1,0,2,2,1,0,4,0,0,0,135.0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,2,1,1,0,1,0,0,0,60.0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,1,4,1,0,55,0,0,0,122.4,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,150,0,0,0,65.83,2,1,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,58,0,0,0,80.67,1,1,1,0,0,0,0,0,0,0,1,0
3,0,2,3,1,0,113,0,0,0,151.2,0,1,0,0,1,0,0,0,0,0,0,1
2,0,2,2,1,0,99,0,0,0,118.8,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,5,0,0,0,75.0,2,1,1,0,0,0,0,0,0,0,1,0
2,0,1,3,1,0,3,0,0,0,95.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,44,0,0,0,121.61,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,2,0,131,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,0,0,88,0,0,0,116.1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,69,0,0,0,68.0,0,1,1,0,0,0,0,0,0,0,1,0
3,0,1,1,1,0,75,0,0,0,151.2,1,1,0,0,1,0,0,0,0,0,0,1
2,0,2,1,1,0,97,0,0,0,102.3,0,1,0,0,1,0,0,0,0,0,0,1
1,0,2,2,1,0,169,0,0,0,63.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,0,0,0,9,0,0,0,153.0,2,1,1,0,0,0,0,0,0,0,0,1
2,1,2,0,1,0,91,0,0,0,134.1,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,257,0,0,0,101.5,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,0,1,0,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,1,0,27,0,0,0,120.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,1,0,115,0,0,0,90.9,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,50,0,0,0,90.9,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,12,0,0,0,89.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,308,0,0,0,52.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,2,3,1,0,115,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
1,1,0,3,1,0,80,0,0,0,114.9,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,14,0,0,0,95.04,0,1,1,0,0,0,0,0,0,0,0,1
3,0,1,3,1,0,141,0,0,0,135.45,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,157,0,0,0,68.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,56,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,1,1,0,1,0,0,0,116.0,1,1,1,0,0,0,0,0,0,0,1,0
3,0,0,4,1,0,127,0,0,0,139.95,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,9,0,0,0,123.2,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,51,0,0,0,69.11,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,3,2,0,206,0,0,0,132.77,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,151,0,0,0,80.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,0,0,43,0,0,0,92.4,1,1,1,0,0,0,0,0,0,0,0,1
1,0,2,3,1,0,10,0,0,0,99.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,0,0,27,0,0,0,139.0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,1,1,0,0,33,0,0,0,85.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,0,0,57,0,0,0,78.69,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,50,0,0,0,52.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,0,5,1,0,36,0,0,0,60.0,0,1,0,0,1,0,0,0,0,0,1,0
3,0,2,1,1,0,221,0,0,0,90.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,3,0,0,213,0,0,0,80.75,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,64.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,2,1,1,0,130,0,0,0,104.4,2,1,0,0,1,0,0,0,0,0,0,1
2,0,2,3,1,0,192,0,0,0,102.0,0,0,1,0,0,0,0,0,0,0,1,0
2,1,2,5,1,0,150,0,0,0,120.82,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,5,1,0,60,0,0,0,101.99,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,4,1,0,276,0,0,0,81.43,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,2,0,105,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,1,1,0,103,0,0,0,76.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,241,0,0,0,75.92,1,1,0,0,1,0,0,0,0,0,0,1
2,0,2,5,2,0,277,0,0,0,89.14,1,1,1,0,0,0,0,0,0,0,1,0
1,0,1,3,1,0,60,0,0,0,60.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,4,0,0,0,90.33,0,1,1,0,0,0,0,0,0,0,0,1
3,0,1,1,1,0,53,0,0,0,137.7,2,1,0,0,1,0,0,0,0,0,0,1
2,0,2,5,1,0,125,0,0,0,113.41,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,168,0,0,0,85.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,0,1,0,263,0,0,0,67.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,3,1,0,71,0,0,0,120.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,3,1,0,204,0,0,0,99.45,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,274,0,0,0,107.0,2,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,0,0,0,0,155.0,2,1,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,46,0,0,0,117.9,1,1,1,0,0,0,0,0,0,0,0,1
3,0,0,1,1,0,48,0,0,0,142.2,2,1,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,0,0,0,0,0,96.6,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,157,0,0,0,114.3,2,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,106,0,0,0,108.3,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,166,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,3,0,0,195,0,0,0,80.75,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,151,0,0,0,80.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,2,0,110,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,1,0
2,1,2,5,2,0,186,0,0,0,164.25,2,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,271,0,0,0,87.3,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,168,0,0,0,85.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,84,0,0,0,126.9,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,2,0,96,0,0,0,94.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,5,1,0,28,0,0,0,90.51,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,5,1,0,97,0,0,0,135.9,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,1,1,0,13,0,0,0,177.0,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,41,0,0,0,118.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,5,1,0,189,0,0,0,99.45,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,0,0,67,0,0,0,85.5,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,5,0,0,107,0,0,0,76.69,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,181,0,0,0,99.45,1,0,1,0,0,0,0,0,0,0,0,1
2,1,1,2,1,0,4,0,0,0,127.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,65,0,0,0,125.1,1,1,1,0,0,0,0,0,0,0,0,1
3,0,1,4,1,0,186,0,0,0,130.05,1,0,0,0,1,0,0,0,0,0,0,1
2,0,2,5,1,0,101,0,0,0,114.3,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,166,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,0,1,1,0,118,0,0,0,137.7,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,4,1,0,54,0,0,0,75.95,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,1,0,0,0,75.0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,2,2,1,0,163,0,0,0,100.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,4,1,0,25,0,0,0,118.15,1,1,0,0,1,0,0,0,0,0,0,1
3,0,2,0,1,0,45,0,0,0,168.3,0,0,0,0,1,0,0,0,0,0,0,1
3,0,0,2,1,0,38,0,0,0,168.3,1,1,0,0,1,0,0,0,0,0,0,1
1,0,0,3,1,0,71,0,0,0,120.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,5,0,0,47,0,0,0,74.8,1,0,1,0,0,0,0,0,0,0,0,1
1,0,2,4,1,0,69,0,0,0,120.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,2,6,1,0,60,0,0,0,63.75,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,39,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,3,0,0,95,0,0,0,77.35,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,2,0,0,15,0,0,0,129.0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,2,0,1,0,13,0,0,0,87.78,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,0,0,162,0,0,0,80.75,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,5,1,0,181,0,0,0,72.75,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,146,0,0,0,85.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,1,2,1,0,8,0,0,0,85.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,237,0,0,0,89.25,0,0,1,0,0,0,0,0,0,0,0,1
2,1,2,1,1,0,34,0,0,0,152.1,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,129,0,0,0,80.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,136,0,0,0,80.75,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,41,0,0,0,117.6,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,176,0,0,0,116.1,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,2,1,0,118,0,0,0,110.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,1,3,1,0,4,0,0,0,63.8,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,0,0,11,0,0,0,91.5,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,0,1,0,12,0,0,0,72.0,0,1,1,0,0,0,0,0,0,0,1,0
3,0,0,3,1,0,22,0,0,0,118.58,1,1,0,0,1,0,0,0,0,0,0,1
2,0,2,6,1,0,243,0,0,0,80.75,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,1,1,0,0,0,0,0,73.9,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,26,0,0,0,142.0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2,1,1,0,29,0,0,0,154.93,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,2,1,0,55,0,0,0,84.8,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,270,0,0,0,80.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,5,2,0,277,0,0,0,89.14,1,1,1,0,0,0,0,0,0,0,1,0
1,0,0,1,1,0,0,0,0,0,85.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,8,0,0,0,159.33,1,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,0,36,0,0,0,99.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,62,0,0,0,95.88,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,58,0,0,0,127.0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,0,2,1,0,41,0,0,0,113.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,4,0,0,77,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,37,0,0,0,145.8,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,95,0,0,0,58.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,0,0,15,0,0,0,79.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,163,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
2,1,0,4,1,0,98,0,0,0,106.2,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,245,0,0,0,75.0,0,0,1,0,0,0,0,0,0,0,1,0
2,1,0,3,1,0,90,0,0,0,130.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,30,0,0,0,139.28,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,29,0,0,0,75.0,0,1,0,0,1,0,0,0,0,0,1,0
2,0,1,3,1,0,0,0,0,0,155.0,1,1,0,0,1,0,0,0,0,0,0,1
2,0,2,4,1,0,21,0,0,0,93.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,114.0,1,1,1,0,0,0,0,0,0,0,0,1
3,0,1,3,1,0,93,0,0,0,143.23,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,2,0,145,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,52,0,0,0,78.3,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,128.0,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,144,0,0,0,149.4,2,1,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,2,0,0,0,89.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,53,0,0,0,90.9,0,0,1,0,0,0,0,0,0,0,0,1
3,0,2,5,1,0,91,0,0,0,146.7,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,0,2,0,0,0,67.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,0,2,0,0,0,169.33,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,112,0,0,0,100.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,8,0,0,0,129.0,0,1,1,0,0,0,0,0,0,0,0,1
3,0,2,2,1,0,99,0,0,0,146.7,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,4,1,0,62,0,0,0,111.6,1,0,0,0,1,0,0,0,0,0,0,1
3,0,0,2,1,0,11,0,0,0,159.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,2,0,12,0,0,0,129.0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,2,2,1,0,50,0,0,0,142.2,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0,4,1,0,134,0,0,0,71.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,124,0,0,0,110.1,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,0,0,0,18,0,0,0,129.0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,1,1,0,0,71,0,0,0,85.5,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,0,0,48,0,0,0,69.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,37,0,0,0,85.5,0,1,1,0,0,0,0,0,0,0,1,0
1,0,2,1,1,0,116,0,0,0,61.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,3,0,0,0,87.78,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,32,0,0,0,85.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,94,0,0,0,73.95,0,0,1,0,0,0,0,0,0,0,0,1
3,0,2,2,1,0,19,0,0,0,172.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,73,0,0,0,72.0,0,1,1,0,0,0,0,0,0,0,1,0
3,0,0,4,1,0,99,0,0,0,150.3,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2,5,1,0,19,0,0,0,150.43,2,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,1,0,4,0,0,0,121.6,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,25,0,0,0,85.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,17,0,0,0,48.0,0,1,1,0,0,0,0,0,0,0,1,0
3,0,0,3,1,0,63,0,0,0,168.3,0,1,0,0,1,0,0,0,0,0,0,1
2,0,1,3,1,0,116,0,0,0,136.0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,3,5,0,0,275,0,0,0,91.69,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,270,0,0,0,62.8,0,0,1,0,0,0,0,0,0,0,1,0
3,0,1,1,1,0,6,0,0,0,169.93,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,2,2,0,39,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,2,1,1,0,116,0,0,0,81.67,0,1,1,0,0,0,0,0,0,0,1,0
1,0,1,4,1,0,9,0,0,0,128.4,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,59,0,0,0,72.25,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,25,0,0,0,90.95,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,19,0,0,0,95.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,3,1,0,15,0,0,0,86.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,0,0,194,0,0,0,73.46,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,0,1,0,21,0,0,0,91.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,0,1,0,146,0,0,0,95.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,78,0,0,0,100.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,3,1,0,45,0,0,0,80.75,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,2,0,72,0,0,0,108.0,0,1,1,0,0,0,0,0,0,0,1,0
2,1,0,1,1,0,79,0,0,0,126.0,1,1,0,0,1,0,0,0,0,0,0,1
3,0,3,5,1,0,82,0,0,0,150.3,2,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,0,32,0,0,0,88.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,105,0,0,0,96.3,0,1,0,0,1,0,0,0,0,0,0,1
2,0,2,3,1,0,63,0,0,0,110.7,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,188,0,0,0,130.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,79,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,2,2,1,0,74,0,0,0,68.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,2,0,117,0,0,0,94.5,0,1,1,0,0,0,0,0,0,0,1,0
2,1,2,5,1,0,158,0,0,0,76.5,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,113,0,0,0,116.1,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,305,0,0,0,89.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,4,1,0,296,0,0,0,85.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,1,1,0,163,0,0,0,115.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,207,0,0,0,105.3,1,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,0,0,68,0,0,0,116.1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,9,0,0,0,64.03,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,1,2,0,301,0,0,0,115.0,1,0,1,0,0,0,0,0,0,0,1,0
3,0,2,4,1,0,199,0,0,0,119.0,0,1,0,0,1,0,0,0,0,0,0,1
2,0,2,1,2,0,96,0,0,0,94.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,2,0,138,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,2,1,0,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,64.4,0,1,1,0,0,0,0,0,0,0,1,0
2,1,0,2,1,0,84,0,0,0,121.5,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,106,0,0,0,108.3,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,0,52,0,0,0,108.0,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,34,0,0,0,85.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,118,0,0,0,58.9,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,99,0,0,0,135.9,1,0,1,0,0,0,0,0,0,0,0,1
3,0,1,5,1,0,141,0,0,0,131.47,1,1,0,0,1,0,0,0,0,0,0,1
3,0,2,2,1,0,47,0,0,0,114.48,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,146,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
3,0,2,2,1,0,60,0,0,0,121.98,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,42,0,0,0,69.22,0,1,0,0,1,0,0,0,0,0,0,1
1,0,1,2,1,0,99,0,0,0,171.9,2,1,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,28,0,0,0,108.42,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0,2,2,0,273,0,0,0,109.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,101,0,0,0,123.3,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,0,0,36,0,0,0,101.7,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,2,0,4,0,0,0,106.0,0,1,1,0,0,0,0,0,0,0,1,0
3,0,0,4,1,0,40,0,0,0,145.35,1,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,338,0,0,0,80.0,0,0,1,0,0,0,0,0,0,0,1,0
2,1,2,5,0,0,101,0,0,0,92.83,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,5,1,0,32,0,0,0,70.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,2,0,0,0,82.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,1,0,0,268,0,0,0,95.4,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,0,0,85,0,0,0,116.1,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,55,0,0,0,123.3,1,1,0,0,1,0,0,0,0,0,0,1
1,0,2,3,1,0,65,0,0,0,130.9,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,8,0,0,0,132.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,123,0,0,0,100.8,1,0,1,0,0,0,0,0,0,0,0,1
2,0,1,1,2,0,301,0,0,0,109.0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,0,3,1,0,12,0,0,0,183.67,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,2,0,83,0,0,0,112.2,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,23,0,0,0,140.0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,32,0,0,0,73.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,2,0,14,0,0,0,82.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,179,0,0,0,113.4,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,291,0,0,0,115.0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0,3,2,0,7,0,0,0,78.5,1,1,1,0,0,0,0,0,0,0,1,0
1,0,2,3,1,0,52,0,0,0,104.08,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,1,2,0,72,0,0,0,108.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,4,1,0,253,0,0,0,90.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,0,0,121,0,0,0,79.2,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,263,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,3,1,0,152,0,0,0,108.12,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,2,1,0,9,0,0,0,78.03,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,99,0,0,0,60.67,0,1,0,0,1,0,0,0,0,0,1,0
2,1,2,3,1,0,184,0,0,0,107.1,2,0,1,0,0,0,0,0,0,0,0,1
2,1,1,0,1,0,69,0,0,0,123.3,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,46,0,0,0,85.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,6,0,0,67,0,0,0,74.8,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,54,0,0,0,116.1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,65,0,0,0,118.8,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,2,0,39,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0
